step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
9,5,256601.21,362167.41,618768.61,2047306.14,2326525.15,0,0
9,5,24460.43,618768.61,643229.04,31208,981925.84,0,0
9,5,191935.9,643229.04,835164.95,1397818.43,1356142.46,0,0
9,5,158615.69,835164.95,993780.64,170826.79,0,0,0
9,5,151094.9,993780.64,1144875.54,641482.7,741307.17,0,0
9,5,43904.01,1144875.54,1188779.55,69116.59,25212.58,0,0
9,5,115073.86,1188779.55,1303853.4,1122695.5,1285809.08,0,0
9,5,95120.4,1303853.4,1398973.8,606193.95,0,0,0
9,5,129453.64,1398973.8,1528427.44,563829.89,157289.51,0,0
9,5,79078.24,1528427.44,1607505.68,1548310.2,2850940.29,0,0
9,5,92688.37,1607505.68,1700194.05,1191917.51,1102009.54,0,0
9,5,292948.89,1700194.05,1993142.94,1.67E+07,1.65E+07,0,0
9,5,262169.81,1993142.94,2255312.75,518614.81,1832993.75,0,0
9,5,508095.08,2255312.75,2763407.83,532846.59,0,0,0
9,5,27800.07,2763407.83,2791207.9,174910.56,0,0,0
9,5,43548.29,2791207.9,2834756.18,82359.7,38811.42,0,0
9,5,103737.65,2834756.18,2938493.83,2800309.54,3025100.92,0,0
9,3,119827.84,114181,0,49907.55,852843.9,0,0
9,1,21277.36,10172,0,0,0,0,0
9,5,195788.93,67124,262912.93,0,234334.61,0,0
9,3,112893.05,21675,0,60641,0,0,0
9,1,13089.08,869,0,0,0,0,0
9,1,18718.31,0,0,0,0,0,0
9,1,21616.11,0,0,0,0,0,0
9,5,182938.73,370623,553561.73,27940.47,349795.19,0,0
9,1,8184.83,99840,91655.17,0,0,0,0
9,5,277476.01,109,277585.01,38750.25,791875.31,0,0
9,1,32981.04,277585.01,244603.97,0,0,0,0
9,1,4146.86,653775.29,649628.43,0,0,0,0
9,1,25829.29,649628.43,623799.14,0,0,0,0
9,1,1250.75,623799.14,622548.39,0,0,0,0
9,1,31535.3,622548.39,591013.09,0,0,0,0
9,1,13104.59,591013.09,577908.5,0,0,0,0
9,1,340.89,577908.5,577567.61,0,0,0,0
9,1,11088.4,577567.61,566479.21,0,0,0,0
9,1,18567.92,566479.21,547911.29,0,0,0,0
9,1,18924.04,547911.29,528987.25,0,0,0,0
9,1,1986.23,528987.25,527001.02,0,0,0,0
9,1,5899.67,527001.02,521101.35,0,0,0,0
9,1,1461.25,521101.35,519640.1,0,0,0,0
9,1,7446.87,519640.1,512193.23,0,0,0,0
9,1,8175.05,512193.23,504018.18,0,0,0,0
9,1,8658.43,504018.18,495359.75,0,0,0,0
9,1,9395.39,495359.75,485964.37,0,0,0,0
9,1,7025.38,485964.37,478938.99,0,0,0,0
9,1,1036.45,478938.99,477902.54,0,0,0,0
9,1,4358.75,477902.54,473543.78,0,0,0,0
9,1,12981.2,473543.78,460562.59,0,0,0,0
9,5,321154.37,101,321255.37,82705,0,0,0
9,2,2321311.01,321255.37,0,8258711.42,1.27E+07,0,0
9,1,10464.73,3610,0,0,0,0,0
9,3,206427.38,0,0,0,290758.31,0,0
9,3,128163.83,0,0,433841.64,763932.19,0,0
9,5,16856.67,51857,68713.67,5035,0,0,0
9,1,4552.56,20963,16410.44,0,0,0,0
9,5,52330.53,27592,79922.53,3509,49929.32,0,0
9,5,25756.77,52613,78369.77,3081,0,0,0
9,3,533165.54,78369.77,0,1750552.82,2337305.82,0,0
9,3,164400.93,0,0,377589.06,543236.88,0,0
9,3,563108.2,0,0,611842.03,445872.05,0,0
9,3,101456.03,0,0,193218.11,689899.3,0,0
9,3,470031.33,0,0,2744866.19,3877004.02,0,0
9,3,167968.9,0,0,1.03E+07,1.09E+07,0,0
9,3,273275.95,0,0,308983.46,1624329.98,0,0
9,3,3530.56,0,0,98530,2508133.72,0,0
9,3,163334.42,0,0,605123.91,2494244.32,0,0
9,3,245192.09,0,0,1938620.45,2622041.53,0,0
9,3,21854.69,0,0,1.01E+07,9422037.43,0,0
9,3,11064.51,0,0,103041,0,0,0
9,3,135993.82,0,0,223353.66,341398.18,0,0
9,3,95939.97,0,0,458226.96,176924.47,0,0
9,1,18003.66,82126,64122.34,0,0,0,0
9,1,45162.77,60685.55,15522.78,0,0,0,0
9,1,24162.06,15522.78,0,0,0,0,0
9,3,98229.44,61570,0,0,98229.44,0,0
9,3,104448.77,4713,0,188555.27,179994.72,0,0
9,5,430648.55,37552,468200.55,126193.99,315994.89,0,0
9,2,306799.14,141290.65,0,0,185203.34,0,0
9,2,1619072.25,0,0,7727459.38,1.33E+07,0,0
9,2,700038.79,0,0,1191524.63,3102675.85,0,0
9,5,172086.57,14451,186537.57,128378.79,6736.78,0,0
9,1,21487.26,3595,0,0,0,0,0
9,1,9606.67,0,0,0,0,0,0
9,5,177939.25,803289.58,981228.83,0,0,0,0
9,1,31899.05,981228.83,949329.78,0,0,0,0
9,1,30080.21,0,0,0,0,0,0
9,3,342909.97,0,0,1348226.48,2080308.26,0,0
9,2,420232.54,1861043.8,1440811.27,36,503272.27,0,0
9,3,141924.47,1440811.27,1298886.8,5201925.37,6559240.62,0,0
9,3,55083.16,1298886.8,1243803.64,1.84E+07,2.02E+07,0,0
9,3,174383.66,1243803.64,1069419.99,495673.57,1686931.83,0,0
9,3,90359.21,1069419.99,979060.77,103354,236741.96,0,0
9,3,339317.35,979060.77,639743.42,5826034.27,7318794.39,0,0
9,3,579447.3,639743.42,60296.12,618050.95,1438798.69,0,0
9,3,172052.62,60296.12,0,359157.66,66877.84,0,0
9,3,152949.01,0,0,953792.11,1084732.1,0,0
9,3,239260.48,0,0,582649.12,1090441.95,0,0
9,3,119565.06,0,0,1245909.11,411797.76,0,0
9,3,128373.26,0,0,369572.34,130204.72,0,0
9,3,105625.44,0,0,262787.65,511436.61,0,0
9,3,205477.54,0,0,555086.53,1945691.51,0,0
9,3,19013.07,0,0,73229,179089.71,0,0
9,3,63595.84,0,0,1124661.45,1586435.49,0,0
9,3,90618.52,0,0,550601.98,941716.06,0,0
9,3,17588.19,0,0,102607,0,0,0
9,3,47700.22,0,0,1382807.73,3165481.91,0,0
9,3,1070.32,0,0,32553,33623.32,0,0
9,3,222235.49,0,0,5151740.59,5213423.73,0,0
9,3,332696.58,0,0,1023824.26,1593527.91,0,0
9,3,146549.35,0,0,1508840.02,1935205.91,0,0
9,3,7337.12,0,0,79020,358094.35,0,0
9,1,37743.37,44,0,0,0,0,0
9,1,8934.64,0,0,0,0,0,0
9,3,15018.5,3151,0,0,15018.5,0,0
9,3,81927.58,111330,29402.42,2299892.6,2314262.81,0,0
9,3,132013.42,5030,0,2267309.12,3761023.03,0,0
9,2,1077400.32,287,0,86470,2652295.16,0,0
9,1,18193.91,0,0,0,0,0,0
9,5,18461.78,21262,39723.78,70930,0,0,0
9,1,25050.66,103875.29,78824.63,0,0,0,0
9,1,4538.87,78824.63,74285.76,0,0,0,0
9,5,232480.43,9990,242470.43,0,1019603.21,0,0
9,1,13016.13,242470.43,229454.29,0,0,0,0
9,3,116523.23,7464,0,11296,112711.49,0,0
9,2,122328.35,10613,0,69504,0,0,0
9,1,5668.75,0,0,0,0,0,0
9,3,21954.91,0,0,52208.12,0,0,0
9,1,16582.62,1910,0,0,0,0,0
9,1,11897.14,11048,0,0,0,0,0
9,5,421436.54,41487,462923.54,7694,0,0,0
9,1,18476.22,21140,2663.78,0,0,0,0
9,5,88396.47,0,88396.47,0,876645.6,0,0
9,3,179518.1,88396.47,0,465263.29,1754114.19,0,0
9,5,13440.16,74955,88395.16,31371,34526.78,0,0
9,2,107410.11,8522,0,173,23299.18,0,0
9,3,79122.83,274689.16,195566.33,115207.87,563122.47,0,0
9,1,33655.36,195566.33,161910.97,0,0,0,0
9,1,16147.04,161910.97,145763.93,0,0,0,0
9,1,8134.14,45000,36865.86,0,0,0,0
9,5,36153.78,77645.37,113799.15,0,6299.67,0,0
9,1,7263.8,113799.15,106535.35,0,0,0,0
9,5,162228.15,16265,178493.15,4493259.64,4073850.27,0,0
9,1,38769.18,26604,0,0,0,0,0
9,1,6005.04,96405,90399.96,0,0,0,0
9,3,104441.41,15676,0,0,474217.27,0,0
9,1,33304.81,560,0,0,0,0,0
9,5,478973.85,29627,508600.85,19439.76,0,0,0
9,3,204263.84,21478,0,552898.66,1340368.95,0,0
9,1,15784.95,67413,51628.05,0,0,0,0
9,1,8097.54,10965,2867.46,0,0,0,0
9,1,15945.06,151100,135154.94,0,0,0,0
9,3,324586.65,104818,0,31128.63,36577.51,0,0
9,3,95524.34,20813,0,599139.54,181381.27,0,0
9,5,60381.16,15945,76326.16,981865.25,1185660.23,0,0
9,1,15959.85,11731,0,0,0,0,0
9,3,61555.01,40343,0,154503,564068.46,0,0
9,3,220487.34,231833,11345.66,0,2056813.83,0,0
9,2,440958.47,971191,530232.53,6934773.75,1.09E+07,0,0
9,1,3717.06,2293057.21,2289340.15,0,0,0,0
9,2,3459573.67,2289340.15,0,8171413.33,1.24E+07,0,0
9,2,955976.89,0,0,1182693.37,1642684.04,0,0
9,2,930166.96,0,0,2671632.43,3413559.78,0,0
9,2,389839.6,0,0,2279149.19,2709577.71,0,0
9,2,176058.55,0,0,760564.08,1945691.51,0,0
9,2,977422.8,0,0,2205680.49,3327121.56,0,0
9,2,63236.14,0,0,8109306.05,8410070.03,0,0
9,2,396301.05,0,0,3319752.93,4085737.89,0,0
9,2,1535385.62,0,0,4776320,6769719.96,0,0
9,2,654234.67,0,0,1244658.92,1844710.96,0,0
9,2,329454.17,0,0,456238.38,1886093.48,0,0
9,2,629781.07,0,0,9033958.9,1.04E+07,0,0
9,2,86707.79,0,0,90830,28743.78,0,0
9,2,11197.81,0,0,20028,195554.97,0,0
9,2,469775.31,0,0,6399876.57,7113309.86,0,0
9,2,2470318.94,0,0,2912418.56,5993779.84,0,0
9,2,204481.74,0,0,2447565.65,2149291.98,0,0
9,2,463960.38,0,0,3899318.94,6060320.66,0,0
9,2,826258.27,0,0,3.01E+07,3.20E+07,0,0
9,1,21784.72,29626,7841.28,0,0,0,0
9,1,16103.23,7841.28,0,0,0,0,0
9,1,1149.04,0,0,0,0,0,0
9,1,18924.14,8787.34,0,0,0,0,0
9,2,2472785.79,0,0,3090264.52,7237015.95,0,0
9,2,1822275.02,0,0,1.51E+07,1.73E+07,0,0
9,2,959251.66,0,0,1151595.75,2576928.68,0,0
9,2,1350528.53,0,0,3906110.84,4996785.23,0,0
9,2,420107.75,0,0,1.62E+07,1.71E+07,0,0
9,2,367666.88,0,0,1038926.45,1915286.27,0,0
9,2,387099.09,0,0,1588670.04,2172343.4,0,0
9,2,1202511.83,0,0,1966570.17,3268665.23,0,0
9,2,1035358.44,0,0,3435514.24,5785985.71,0,0
9,2,87263.42,0,0,1.63E+07,1.64E+07,0,0
9,2,73025.18,0,0,100456.81,250390.57,0,0
9,2,367232.22,0,0,1614944.4,2874894.2,0,0
9,2,518823.03,0,0,1328608.04,2671444.08,0,0
9,2,178841.3,0,0,1.43E+07,1.52E+07,0,0
9,2,1029756.33,0,0,1133631.38,4074611.61,0,0
9,2,17588.07,0,0,62327,409359.33,0,0
9,2,21913.95,0,0,31530.97,0,0,0
9,2,477359.72,0,0,4628194.21,5035905.32,0,0
9,5,34261.57,568000.72,602262.29,284824.79,0,0,0
9,1,16576.52,602262.29,585685.78,0,0,0,0
9,1,14663.21,585685.78,571022.57,0,0,0,0
9,3,313688.99,15380,0,31283,0,0,0
9,2,940140.08,90146,0,5403.41,1138808.66,0,0
9,1,40135.32,100945,60809.68,0,0,0,0
9,1,31325.21,46082,14756.79,0,0,0,0
9,3,309452.77,9948,0,1.61E+07,1.68E+07,0,0
9,3,224424.15,4685,0,962879.9,1931682.16,0,0
9,3,114274.48,32185,0,9090,0,0,0
9,3,188950.84,11636,0,0,447152.6,0,0
9,5,456259.17,2574855.52,3031114.69,496745.95,834979.71,0,0
9,1,13589.5,3031114.69,3017525.18,0,0,0,0
9,5,260583.25,102645,363228.25,448880.56,347793.51,0,0
9,1,1191.72,21325,20133.28,0,0,0,0
9,3,255068.35,99114,0,418926.8,613872.75,0,0
9,1,3113.89,5843.15,2729.26,0,0,0,0
9,1,8104.5,2729.26,0,0,0,0,0
9,5,211554.81,72571,284125.81,42032,2382255.49,0,0
9,1,7305.76,2426,0,0,0,0,0
9,1,10978.59,31042,20063.41,0,0,0,0
9,1,3696.33,20063.41,16367.08,0,0,0,0
9,5,218624.78,21203,239827.78,30468,0,0,0
9,4,9362.51,11389,2026.49,1039170.38,1972456.12,0,0
9,1,27964.03,128450,100485.97,0,0,0,0
9,1,19284.07,1536850.58,1517566.51,0,0,0,0
9,1,10375.63,1517566.51,1507190.87,0,0,0,0
9,1,7928.29,132,0,0,0,0,0
9,5,14781.54,83414,98195.54,0,412488.99,0,0
9,1,14476.17,0,0,0,0,0,0
9,1,240.48,0,0,0,0,0,0
9,1,39526.44,102375,62848.56,0,0,0,0
9,5,78272.79,103078,181350.79,72775,0,0,0
9,2,1751731,524217,0,621417.74,2935507.8,0,0
9,1,13374.95,0,0,0,0,0,0
9,1,54831,0,0,0,0,0,0
9,1,14862.34,0,0,0,0,0,0
9,1,28434.21,0,0,0,0,0,0
9,1,5667.34,0,0,0,0,0,0
9,1,11350.19,0,0,0,0,0,0
9,1,16426.69,0,0,0,0,0,0
9,1,11440.66,0,0,0,0,0,0
9,1,9515.03,394,0,0,0,0,0
9,5,206217.46,125243,331460.46,136,0,0,0
9,1,16401.23,516,0,0,0,0,0
9,3,381437.3,0,0,9884796.15,1.24E+07,0,0
9,5,81257.39,263692,344949.39,55872,0,0,0
9,3,254994.09,44228,0,142568.57,45935.04,0,0
9,2,1272120.1,123191.63,0,393,1298768.49,0,0
9,1,24597.18,0,0,0,0,0,0
9,1,4218.69,61886,57667.31,0,0,0,0
9,5,49643.59,511,50154.59,1773767.41,2922063.62,0,0
9,1,11912.84,323,0,0,0,0,0
9,1,19629.42,53300,33670.58,0,0,0,0
9,3,212306.36,21127,0,0,410563.16,0,0
9,1,42332.37,26467,0,0,0,0,0
9,3,104820.29,25848,0,2128163.56,2863241.64,0,0
9,5,343144.62,24570,367714.62,67015,161408.83,0,0
9,5,21404,56529,77933,2539072.4,1916058.48,0,0
9,5,263598.69,15387,278985.69,9159,0,0,0
9,3,174881.95,33847,0,615500,1485566.68,0,0
9,1,33078.92,107,0,0,0,0,0
9,2,1735082.71,0,0,2772931.38,4925893.72,0,0
9,1,402.66,124402,123999.34,0,0,0,0
9,1,6063.71,565,0,0,0,0,0
9,3,150911.66,11275,0,218,77273.97,0,0
9,1,4834.08,78863,74028.92,0,0,0,0
9,1,11113.91,21064,9950.09,0,0,0,0
9,2,1625662.09,23329,0,51954,1717034,0,0
9,5,149220.69,35777,184997.69,606234.02,10306.77,0,0
9,3,274568.12,1187,0,34977.86,134916.81,0,0
9,3,119299.48,5259,0,7214.06,229011.84,0,0
9,3,127175.27,20882,0,0,131479.51,0,0
9,5,104002.63,1748,105750.63,0,243238.12,0,0
9,1,8433.42,10803,2369.58,0,0,0,0
9,1,3263.19,36378,33114.81,0,0,0,0
9,1,4832.36,40383,35550.64,0,0,0,0
9,1,6242.52,35550.64,29308.12,0,0,0,0
9,1,3704.03,24986,21281.97,0,0,0,0
9,1,6160.21,223106,216945.79,0,0,0,0
9,5,47797.2,8736,56533.2,2276597.83,2337405.25,0,0
9,3,181055.98,34821,0,7087,1573288.69,0,0
9,5,216505.82,153565.89,370071.71,0,0,0,0
9,1,6385.91,370071.71,363685.8,0,0,0,0
9,1,10885.81,363685.8,352799.99,0,0,0,0
9,1,10234.82,179708.68,169473.87,0,0,0,0
9,1,15451.28,169473.87,154022.59,0,0,0,0
9,5,355265.09,65948.92,421214.01,172,43638.26,0,0
9,1,14421.3,421214.01,406792.7,0,0,0,0
9,1,8961.8,406792.7,397830.91,0,0,0,0
9,1,15159.57,28012,12852.43,0,0,0,0
9,3,545336.46,167208,0,0,2600859.09,0,0
9,5,376602.98,0,376602.98,526951.7,150348.72,0,0
9,5,169145.29,376602.98,545748.27,439008.83,232942.21,0,0
9,5,212393.96,545748.27,758142.23,855502.5,67966.81,0,0
9,5,64692.44,758142.23,822834.67,662335.01,955533.11,0,0
9,5,136712.77,822834.67,959547.44,203207,66494.23,0,0
9,5,420651.9,959547.44,1380199.35,592911.12,338489.84,0,0
9,5,58535.28,1380199.35,1438734.62,423223.9,417858.92,0,0
9,5,397494.42,1438734.62,1836229.04,1524756.04,690930.9,0,0
9,5,100414.76,1836229.04,1936643.8,315995.53,0,0,0
9,5,129853.19,1936643.8,2066496.98,558922.03,791724.47,0,0
9,5,277773.08,2066496.98,2344270.07,363786.5,0,0,0
9,5,37368.26,2344270.07,2381638.32,897022.37,721907.53,0,0
9,5,31317.06,2381638.32,2412955.39,2584811.75,3104729.92,0,0
9,5,31130.61,2412955.39,2444086,252533.35,102725.83,0,0
9,5,28211.47,2444086,2472297.47,54870.11,0,0,0
9,3,376478.2,523079,146600.8,2040063.59,4265799.48,0,0
9,1,23187.7,10199,0,0,0,0,0
9,1,4719.92,961,0,0,0,0,0
9,3,20692.24,254195,233502.76,26579,0,0,0
9,1,21791.81,206916,185124.19,0,0,0,0
9,1,13822.36,1743269.71,1729447.35,0,0,0,0
9,5,423139.14,1729447.35,2152586.5,1.68E+07,1.71E+07,0,0
9,5,369648.75,2152586.5,2522235.24,631440.03,11569.1,0,0
9,5,368791.02,2522235.24,2891026.26,5407193.24,7110069.2,0,0
9,5,150645.38,2891026.26,3041671.64,651097.75,0,0,0
9,5,367397.46,3041671.64,3409069.1,910268.43,850323.31,0,0
9,5,22527.78,3409069.1,3431596.89,68831,0,0,0
9,5,159172.57,3431596.89,3590769.45,351427.17,910817.86,0,0
9,5,183756.97,3590769.45,3774526.42,2489441.3,3357176.54,0,0
9,5,358024.68,3774526.42,4132551.1,1.37E+07,1.32E+07,0,0
9,5,83779.88,4132551.1,4216330.98,1391644.63,866439.11,0,0
9,5,67522.27,4216330.98,4283853.26,337554.5,180025.55,0,0
9,5,108826.93,4283853.26,4392680.18,1010544.75,1677903.51,0,0
9,5,186483.05,4392680.18,4579163.23,597342.22,820653.98,0,0
9,5,63131.06,4579163.23,4642294.29,85378,0,0,0
9,5,205877.42,4642294.29,4848171.71,2635506.28,2679927.12,0,0
9,5,356714.37,4848171.71,5204886.08,3241797.24,3120814.02,0,0
9,4,3376.35,31779,28402.65,209227,0,0,0
9,3,82692.69,34783,0,0,200793.86,0,0
9,3,40811.94,64546,23734.06,17058,0,0,0
9,5,56643.98,20875,77518.98,149880.28,0,0,0
9,3,138531.06,0,0,0,138531.06,0,0
9,1,3314.64,0,0,0,0,0,0
9,1,13702.65,0,0,0,0,0,0
9,1,8826.53,0,0,0,0,0,0
9,1,21806.56,0,0,0,0,0,0
9,1,9750.59,0,0,0,0,0,0
9,1,24181.13,0,0,0,0,0,0
9,1,19250.15,0,0,0,0,0,0
9,1,10327.26,0,0,0,0,0,0
9,1,17090.43,0,0,0,0,0,0
9,3,54618.25,10300,0,0,54618.25,0,0
9,1,30678.95,384244,353565.05,0,0,0,0
9,1,13586.13,323849,310262.87,0,0,0,0
9,1,5848.52,22216,16367.48,0,0,0,0
9,5,223875.54,127668.89,351544.42,0,0,0,0
9,1,7351.54,351544.42,344192.88,0,0,0,0
9,1,5922.11,100030,94107.89,0,0,0,0
9,3,231062.49,94107.89,0,400840.34,1193295.24,0,0
9,3,204841.06,0,0,1562944.51,4304536.9,0,0
9,5,20085.1,457,20542.1,0,0,0,0
9,3,58157.96,110340,52182.04,503418.27,22682.93,0,0
9,3,394317.12,20805,0,3797114.94,7634511.76,0,0
9,1,20371.85,549750,529378.15,0,0,0,0
9,3,48953.5,5621,0,100380,251720.04,0,0
9,1,10032.28,0,0,0,0,0,0
9,1,3419.83,0,0,0,0,0,0
9,1,18680.31,160172,141491.69,0,0,0,0
9,1,19672.35,50168,30495.65,0,0,0,0
9,1,11253.49,30495.65,19242.16,0,0,0,0
9,5,426468.31,132344,558812.31,0,505613.59,0,0
9,1,6874.24,20322,13447.76,0,0,0,0
9,1,8368.77,13447.76,5078.99,0,0,0,0
9,1,12281.04,50859,38577.96,0,0,0,0
9,3,160401,31261,0,809030.44,821739.27,0,0
9,5,18130.61,265,18395.61,38938,0,0,0
9,5,184438.25,16460,200898.25,239112.74,95609.73,0,0
9,1,217.09,356,138.91,0,0,0,0
9,5,392214.14,373,392587.14,0,0,0,0
9,3,103135.5,392587.14,289451.64,2169809.26,5495445.1,0,0
9,3,19707.44,289451.64,269744.2,3509020.91,3622590.61,0,0
9,3,124948.09,10453,0,285146.5,915479.74,0,0
9,3,98830.19,21223,0,55063.36,688870,0,0
9,5,309647.32,129024,438671.32,694880.79,983297.77,0,0
9,2,319164.57,255416,0,260965.76,1629678.81,0,0
9,3,347315,467359.2,120044.2,81631.08,1253558.7,0,0
9,1,4915.14,120044.2,115129.06,0,0,0,0
9,2,2736119.3,61041,0,3583,3687600.82,0,0
9,1,16558.37,983,0,0,0,0,0
9,2,1449472.18,20429,0,587139.63,2391947.9,0,0
9,3,223638.31,81490,0,0,203873.76,0,0
9,3,147662.82,10531,0,221653.21,0,0,0
9,2,906457.29,342030.55,0,23905,349134.19,0,0
9,2,329841,0,0,410039.1,4748180.14,0,0
9,1,15519.7,425952.01,410432.32,0,0,0,0
9,3,160032.37,410432.32,250399.94,1456250.85,2031342.7,0,0
9,3,232513.52,250399.94,17886.42,372062.79,0,0,0
9,3,162727.29,17886.42,0,382253.76,541590.71,0,0
9,3,398862.32,0,0,582874.35,1977657.6,0,0
9,3,218968.62,0,0,231529.16,0,0,0
9,3,92885.1,0,0,546455,783089.75,0,0
9,3,347795.31,0,0,707394.23,390711.83,0,0
9,3,297904.13,0,0,2773291.63,2760764.14,0,0
9,3,272323.52,0,0,1543133.02,2869868.36,0,0
9,3,275167.05,0,0,673995.14,613872.75,0,0
9,3,294299.79,0,0,3565653.47,4962842.76,0,0
9,3,27018.1,0,0,419835.54,989673.81,0,0
9,3,189660.23,0,0,1233899.1,3049415.25,0,0
9,3,41922.54,0,0,59716,0,0,0
9,3,163371.7,0,0,244603.97,82680.33,0,0
9,5,192027.71,101253,293280.71,446765.99,254738.28,0,0
9,1,11047.41,136891,125843.59,0,0,0,0
9,1,10243.28,20458,10214.72,0,0,0,0
9,5,228984.02,97150,326134.02,190572.78,0,0,0
9,1,14843.47,467,0,0,0,0,0
9,3,244544.21,44655,0,19863,810195.48,0,0
9,1,44575.66,210324,165748.34,0,0,0,0
9,5,223112.08,1454833.49,1677945.57,41067,0,0,0
9,1,26013.08,1677945.57,1651932.49,0,0,0,0
9,2,1931659.06,225533.29,0,587639.61,2823083.34,0,0
9,1,17156.03,0,0,0,0,0,0
9,1,3045.66,21363,18317.34,0,0,0,0
9,5,47125.08,0,47125.08,0,0,0,0
9,1,17579.31,47125.08,29545.77,0,0,0,0
9,1,12558.63,29545.77,16987.14,0,0,0,0
9,3,40880.38,913998.72,873118.34,107612,256601.16,0,0
9,1,29482.75,873118.34,843635.59,0,0,0,0
9,3,481971.89,29873,0,259126.76,741098.65,0,0
9,1,14548.28,0,0,0,0,0,0
9,5,17806.19,35036,52842.19,62381.37,17573.32,0,0
9,5,311778.14,382873.2,694651.33,9453712.31,9381022.39,0,0
9,1,1984.25,694651.33,692667.08,0,0,0,0
9,3,121002.66,1067,0,80779.88,201782.54,0,0
9,3,238827.9,116679,0,0,285797.9,0,0
9,1,12498.17,49851,37352.83,0,0,0,0
9,5,143973.42,3626,147599.42,10405,0,0,0
9,5,139868.64,10013,149881.64,98137.53,366734.21,0,0
9,3,127117.43,149881.64,22764.22,4427995.63,6435391.63,0,0
9,3,270986.91,22764.22,0,2740488.66,2942887.69,0,0
9,3,429269.9,1823157.95,1393888.04,1001281.81,4014608.39,0,0
9,2,1026251.05,1393888.04,367636.99,4480490.42,9464310.21,0,0
9,1,14170.92,41502,27331.08,0,0,0,0
9,2,185331.18,27331.08,0,349849.86,863553.81,0,0
9,2,1318689.53,0,0,45001.88,1170836.74,0,0
9,1,20203.19,0,0,0,0,0,0
9,5,58523.57,600,59123.57,254578.62,155345.68,0,0
9,3,547571.64,79644,0,21289,475272.45,0,0
9,3,84768.05,61593,0,0,32191.18,0,0
9,3,487909.11,21676.75,0,1367,31651.34,0,0
9,3,436219.79,0,0,1505587.25,2611537.27,0,0
9,3,98989.54,0,0,200839.75,819101.96,0,0
9,2,938551.17,41219,0,305272.72,1730435.62,0,0
9,1,17246.58,0,0,0,0,0,0
9,1,528.42,102104,101575.58,0,0,0,0
9,1,12908.9,15886,2977.1,0,0,0,0
9,1,4237.75,82870,78632.25,0,0,0,0
9,5,39129.23,203083,242212.23,59797.88,20668.65,0,0
9,2,3902982.04,52029,0,851049.02,5307092.46,0,0
9,3,354358.3,0,0,0,66519.53,0,0
9,1,10030.84,0,0,0,0,0,0
9,1,12829.73,0,0,0,0,0,0
9,2,595166.9,7155,0,0,1091603.77,0,0
9,1,512.8,0,0,0,0,0,0
9,3,369223.7,0,0,1756005.71,2655331.25,0,0
9,1,6906.69,261736,254829.31,0,0,0,0
9,5,20972.54,84283,105255.54,1673199.77,860319.37,0,0
9,3,6266.25,105255.54,98989.3,394501.87,103490.73,0,0
9,1,17515.16,70841,53325.84,0,0,0,0
9,5,201813.63,72556.98,274370.61,410074.22,269373.34,0,0
9,1,5233.99,274370.61,269136.62,0,0,0,0
9,3,218774.44,19319,0,53903,76378.38,0,0
9,3,38154.82,52391,14236.18,0,38154.82,0,0
9,1,10870.4,0,0,0,0,0,0
9,1,6296.93,0,0,0,0,0,0
9,1,16701.48,0,0,0,0,0,0
9,3,234846,10411,0,346192.82,981333.54,0,0
9,1,10748.18,0,0,0,0,0,0
9,1,17451.98,0,0,0,0,0,0
9,2,2269973.15,57367,0,49899,2186307.2,0,0
9,1,9221.7,0,0,0,0,0,0
9,1,16853.55,0,0,0,0,0,0
9,3,2973.83,135836,132862.17,15081,18054.83,0,0
9,3,359311.91,58614.62,0,0,291767.24,0,0
9,1,11379.78,0,0,0,0,0,0
9,5,9656.83,8148,17804.83,7945,537368.31,0,0
9,3,150600.27,712,0,50153,0,0,0
9,1,9958.82,11170,1211.18,0,0,0,0
9,1,8946.2,33781,24834.8,0,0,0,0
9,1,7079.07,808462,801382.93,0,0,0,0
9,3,276017.03,10496,0,26213,316730.81,0,0
9,1,3952.1,0,0,0,0,0,0
9,5,128445.45,111907.97,240353.42,3633071.09,4660314.36,0,0
9,1,3640.63,240353.42,236712.79,0,0,0,0
9,1,3843.23,21409,17565.77,0,0,0,0
9,3,494433.95,0,0,15349,1295478.88,0,0
9,1,6809.8,0,0,0,0,0,0
9,3,341443.68,26610,0,0,898536.27,0,0
9,3,91006.3,16945.39,0,513,71947.32,0,0
9,3,158987.98,0,0,6089345.62,7649505.24,0,0
9,1,27586.23,2345.9,0,0,0,0,0
9,1,10976.45,0,0,0,0,0,0
9,3,40148.72,47623,7474.28,1074317.51,2510643.93,0,0
9,1,24241.72,45095,20853.28,0,0,0,0
9,1,3118.17,39744,36625.83,0,0,0,0
9,3,212500.05,20727,0,260029.38,37631.68,0,0
9,5,124881.88,351,125232.88,154123,0,0,0
9,1,3857.95,125232.88,121374.93,0,0,0,0
9,1,13221.23,20664,7442.77,0,0,0,0
9,1,6141.09,7442.77,1301.67,0,0,0,0
9,1,22728.47,1301.67,0,0,0,0,0
9,1,18755.56,16885,0,0,0,0,0
9,3,75837.96,31727,0,5030,203934,0,0
9,3,299398.25,14566,0,8370277.64,9327442.65,0,0
9,3,153770.31,2177427.39,2023657.08,6844,25148.53,0,0
9,1,23191.7,2023657.08,2000465.38,0,0,0,0
